Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
190991943,4/9/2019,4/9/2019,1030,4/9/2019,1730,208,,,3500 PEACHTREE RD NE @PHIPPS PLAZA,Evening Watch,18,AUTO THEFT,710,2404,North Buckhead,B,33.85302,-84.36278
190992184,4/9/2019,4/9/2019,600,4/9/2019,2000,408,,,1700 STANTON RD,Day Watch,26,AUTO THEFT,710,2404,,R,33.70886,-84.44364
190992261,4/9/2019,4/9/2019,2100,4/9/2019,2130,414,,,2813 ALEXANDRIA DR SW,Evening Watch,20,AUTO THEFT,710,2404,Deerwood,P,33.67779,-84.51427
190991149,4/9/2019,4/9/2019,1338,4/9/2019,1348,107,,,1660 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,18,AUTO THEFT,720,2424,Grove Park,J,33.77267,-84.44238
190990148,4/9/2019,4/9/2019,120,4/9/2019,122,404,,,1639 WESTWOOD AVE SW,Unknown,,AGG ASSAULT,430,1315,Westview,T,33.73863,-84.44147
190990489,4/9/2019,4/9/2019,734,4/9/2019,900,604,,,303 PARKWAY DR NE @Multiple,Day Watch,28,AGG ASSAULT,430,1315,Old Fourth Ward,M,33.76286,-84.37405
190990967,4/9/2019,4/8/2019,1900,4/9/2019,1000,103,,,1240 OLD CHATTAHOOCHEE AVE NW,Day Watch,,AGG ASSAULT,430,1315,Blandtown,D,33.79999,-84.42656
190991129,4/9/2019,4/9/2019,1325,4/9/2019,1400,511,,,87 PEACHTREE ST SW @KESSLERS DEPT STORE,Day Watch,21,AGG ASSAULT,430,1315,Downtown,M,33.75243,-84.39198
190991955,4/9/2019,4/9/2019,1400,4/9/2019,1400,206,,311,424 LINDBERGH DR NE,Day Watch,20,AGG ASSAULT,430,1315,Garden Hills,B,33.8212,-84.3738
190992402,4/9/2019,4/9/2019,2230,4/9/2019,2258,312,,,3284 BROWNS MILL RD SE,Morning Watch,13,AGG ASSAULT,420,1315K,Orchard Knob,Z,33.66554,-84.37986
190990278,4/9/2019,4/9/2019,300,4/9/2019,350,509,,,129 NORTH AVE NE,Morning Watch,,AGG ASSAULT,410,1314,Downtown,M,33.77103,-84.38318
190992412,4/9/2019,4/8/2019,2100,4/9/2019,1100,306,,,1850 METROPOLITAN PKWY SW,Morning Watch,23,AGG ASSAULT,410,1314,Sylvan Hills,X,33.70369,-84.40795
190992411,4/9/2019,4/9/2019,2250,4/9/2019,2305,405,,5004,2716 MARTIN L KING JR DR SW,Morning Watch,23,ROBBERY-PEDESTRIAN,311,1212,Harland Terrace,I,33.75408,-84.47582
190990552,4/9/2019,4/5/2019,1700,4/9/2019,817,403,,,1212 CAMPBELLTON RD SW,Morning Watch,20,BURGLARY-RESIDENCE,521,2204,Oakland City,S,33.71722,-84.42765
190990937,4/9/2019,3/6/2019,800,4/9/2019,1000,303,,,752 COOPER ST SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Mechanicsville,V,33.73437,-84.39693
190991139,4/9/2019,4/9/2019,900,4/9/2019,1300,311,,408,2745 OLD HAPEVILLE RD SW,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Glenrose Heights,Z,33.67992,-84.39348
190991702,4/9/2019,4/4/2019,0,4/9/2019,1703,311,,14H,532 CLEVELAND AVE SW,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Hammond Park,X,33.68116,-84.4059
190991944,4/9/2019,4/9/2019,600,4/9/2019,1600,408,,,1377 WILLOW TRL SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Venetian Hills,S,33.71764,-84.44007
190992140,4/9/2019,4/9/2019,1100,4/9/2019,1950,408,,,1690 VENETIAN DR SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Venetian Hills,S,33.71435,-84.44308
190992358,4/9/2019,4/9/2019,1930,4/9/2019,2210,611,,710,710 GREENHAVEN DR SE,Evening Watch,26,BURGLARY-RESIDENCE,511,2202,The Villages at East Lake,O,33.74149,-84.31167
190990241,4/9/2019,4/9/2019,23,4/9/2019,244,605,,,519 MEMORIAL DR SE,Morning Watch,8,BURGLARY-NONRES,512,2203,Grant Park,W,33.74615,-84.37083
190990595,4/9/2019,4/8/2019,1300,4/9/2019,841,301,,,1150 ALLENE AVE SW,Day Watch,99,BURGLARY-NONRES,512,2203,Oakland City,S,33.72337,-84.41311
190960553,4/9/2019,4/6/2019,415,4/6/2019,430,308,,,2157 MORELAND AVE SE,Day Watch,99,BURGLARY-NONRES,512,2203,Norwood Manor,Z,33.69519,-84.35
191000295,4/10/2019,4/10/2019,415,4/10/2019,427,411,A1,,2740 GREENBRIAR PKWY SW,Morning Watch,5,BURGLARY-NONRES,512,2203,Greenbriar,R,33.68896,-84.48909
191000334,4/10/2019,4/10/2019,506,4/10/2019,506,411,,,2760 GREENBRIAR PKWY SW,Morning Watch,5,BURGLARY-NONRES,512,2203,Greenbriar,R,33.68814,-84.48914
191000417,4/10/2019,4/9/2019,2300,4/10/2019,650,604,,,22 AIRLINE ST NE,Day Watch,6,BURGLARY-NONRES,512,2203,Old Fourth Ward,M,33.75501,-84.36673
191000709,4/10/2019,3/10/2019,1200,4/9/2019,1200,108,,,59 HELENA AVE NW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Penelope Neighbors,J,33.75331,-84.44697
191000949,4/10/2019,4/5/2019,1100,4/10/2019,1100,308,,151,450 THOMASVILLE BLVD SE,Day Watch,26,BURGLARY-RESIDENCE,511,2202,Thomasville Heights,Z,33.70604,-84.35916
191001269,4/10/2019,4/3/2019,1400,4/10/2019,1400,306,,,1799 LANGSTON AVE SW,Evening Watch,13,BURGLARY-RESIDENCE,511,2202,Sylvan Hills,X,33.70561,-84.42106
191001909,4/10/2019,4/10/2019,0,4/10/2019,1736,603,,,623 PARKWAY DR NE,Evening Watch,26,BURGLARY-RESIDENCE,511,2202,Old Fourth Ward,M,33.77159,-84.37247
191002319,4/10/2019,4/5/2019,1800,4/10/2019,2005,212,,,2489 CHESHIRE BRIDGE RD NE,Evening Watch,19,BURGLARY-RESIDENCE,521,2204,Lindridge/Martin Manor,F,33.82226,-84.35055
191001163,4/10/2019,4/8/2019,2250,4/8/2019,2300,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Evening Watch,21,AGG ASSAULT,410,1314,Greenbriar,R,33.68677,-84.49773
191002614,4/10/2019,4/10/2019,2348,4/11/2019,400,413,,,3867 STONE RD SW,Morning Watch,20,AGG ASSAULT,410,1314,Ben Hill Pines,P,33.6856,-84.51086
191000061,4/10/2019,4/10/2019,6,4/10/2019,7,503,,7,1080 PEACHTREE ST NE,Morning Watch,21,ROBBERY-COMMERCIAL,312,1201,Midtown,E,33.78409,-84.38353
191000851,4/10/2019,4/10/2019,930,4/10/2019,1035,111,,,305 ARD PL NW,Day Watch,20,AGG ASSAULT,420,1315K,Adamsville,H,33.76371,-84.5032
191001266,4/10/2019,4/10/2019,1400,4/10/2019,1400,312,,D63,445 CLEVELAND AVE SE,Day Watch,26,AGG ASSAULT,430,1315,Rosedale Heights,Z,33.68149,-84.37152
191002231,4/10/2019,4/10/2019,1954,4/10/2019,2010,607,,,840 MCDONOUGH BLVD SE ,Evening Watch,23,AUTO THEFT,730,2434,Custer/McDonough/Guice,W,33.70874,-84.35887
191000225,4/10/2019,4/10/2019,240,4/10/2019,250,509,,,396 PIEDMONT AVE NE,Unknown,13,ROBBERY-PEDESTRIAN,347,1299S,Downtown,M,33.76491,-84.3826
191000011,4/10/2019,4/10/2019,7,4/10/2019,7,609,,,1176 MEMORIAL DR SE,Morning Watch,23,AUTO THEFT,710,2404,Edgewood,O,33.74769,-84.34889
191000508,4/10/2019,4/9/2019,1740,4/10/2019,730,411,,1306,3263 VERDANT DR SW,Morning Watch,18,AUTO THEFT,710,2404,Greenbriar,R,33.68439,-84.49534
191000986,4/10/2019,4/9/2019,1700,4/10/2019,1100,604,,429,49 BOULEVARD SE,Day Watch,20,AUTO THEFT,710,2404,Sweet Auburn,M,33.75275,-84.37186
191001233,4/10/2019,4/9/2019,2200,4/10/2019,400,206,,703,2626 PEACHTREE RD NW,Morning Watch,18,AUTO THEFT,710,2404,Peachtree Heights West,B,33.82621,-84.38756
191001378,4/10/2019,4/9/2019,2045,4/10/2019,1000,112,,,480 WATERFORD RD NW,Evening Watch,,AUTO THEFT,710,2404,Collier Heights,I,33.76814,-84.48404
191002271,4/10/2019,4/10/2019,2015,4/10/2019,2020,211,,,639 MOROSGO DR NE,Morning Watch,23,AUTO THEFT,710,2404,Lindbergh/Morosgo,B,33.82329,-84.36696
191001085,4/10/2019,4/3/2019,1930,4/10/2019,1231,508,,1200,40 JOHN PORTMAN BLVD NW,Day Watch,5,LARCENY-NON VEHICLE,670,2308,Downtown,M,33.76089,-84.38927
191001213,4/10/2019,4/2/2019,358,4/8/2019,409,110,,,1710 NOEL ST NW,Day Watch,26,LARCENY-NON VEHICLE,670,2308,West Highlands,G,33.79211,-84.44776
191001786,4/10/2019,4/9/2019,1947,4/10/2019,803,602,,,1085 PONCE DE LEON AVE NE,Evening Watch,,LARCENY-NON VEHICLE,670,2308,Poncey-Highland,N,33.77374,-84.35176
191000358,4/10/2019,4/9/2019,1830,4/10/2019,540,409,,19E,2909 CAMPBELLTON RD SW,Evening Watch,26,LARCENY-FROM VEHICLE,650,2304,Southwest,R,33.69869,-84.48265
191001342,4/10/2019,4/3/2019,1200,4/10/2019,1330,306,,218,1995 RAMBLING DR SW,Evening Watch,26,LARCENY-FROM VEHICLE,650,2304,Sylvan Hills,X,33.70057,-84.40756
191002033,4/10/2019,4/10/2019,1700,4/10/2019,1730,306,,,1995B METROPOLITAN PKWY SW,Evening Watch,18,LARCENY-FROM VEHICLE,650,2304,Sylvan Hills,X,33.70083,-84.40818
191002273,4/10/2019,12/10/2018,1200,1/17/2019,1130,305,,1203,1195 MILTON TER SE,Evening Watch,26,LARCENY-FROM VEHICLE,650,2304,Chosewood Park,Y,33.72186,-84.38105
191002513,4/10/2019,4/10/2019,1200,4/10/2019,2230,605,,,277 SOUTH AVE SE,Morning Watch,13,LARCENY-FROM VEHICLE,650,2304,Grant Park,W,33.73213,-84.37889
191000534,4/10/2019,4/9/2019,534,4/10/2019,537,102,,202,778 MAGNOLIA WAY NW,Day Watch,,LARCENY-NON VEHICLE,690,2399,Vine City,L,33.75804,-84.41371
191000876,4/10/2019,4/10/2019,0,4/10/2019,50,504,,,45 IVAN ALLEN JR BLVD NW,Morning Watch,14,LARCENY-NON VEHICLE,690,2399,Downtown,M,33.76505,-84.38939
191001321,4/10/2019,1/1/2019,1,4/10/2019,1400,306,,,1158 OSBORNE ST SW,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Sylvan Hills,X,33.70423,-84.4262
191001601,4/10/2019,4/10/2019,1150,4/10/2019,1608,413,,9200,3378 GREENBRIAR PKWY SW,Day Watch,20,LARCENY-NON VEHICLE,690,2399,,P,33.68387,-84.50204
191002084,4/10/2019,4/9/2019,2300,4/9/2019,2315,104,,,1039 PARSONS ST SW,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Ashview Heights,T,33.75128,-84.42197
191002309,4/10/2019,1/4/2019,800,4/10/2019,2039,302,,,233 ORMOND ST SE,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Peoplestown,V,33.73145,-84.38027
191000084,4/10/2019,4/10/2019,50,4/10/2019,120,404,,,1437 LUCILE AVE SW,Morning Watch,,LARCENY-FROM VEHICLE,640,2305,Westview,T,33.74275,-84.43471
191000174,4/10/2019,4/9/2019,2140,4/9/2019,2330,501,,,261 19TH ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Atlantic Station,E,33.79371,-84.39677
191000314,4/10/2019,4/10/2019,440,4/10/2019,441,613,,,1271 CUMBERLAND RD NE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Morningside/Lenox Park,F,33.7942,-84.34548
191000325,4/10/2019,4/9/2019,1845,4/10/2019,445,208,,1315,3380 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,North Buckhead,B,33.84892,-84.36597
191000368,4/10/2019,4/9/2019,1645,4/10/2019,545,207,,5004,220 26TH ST NW,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Brookwood,E,33.80312,-84.4011
191000374,4/10/2019,4/9/2019,1830,4/10/2019,600,414,,G-8,3540 N CAMP CREEK PKWY SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,,P,33.67051,-84.50299
191000425,4/10/2019,4/9/2019,2200,4/10/2019,600,613,,,675 CUMBERLAND RD NE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Morningside/Lenox Park,F,33.79596,-84.36495
191000486,4/10/2019,4/9/2019,1900,4/10/2019,700,211,,1312,741 MOROSGO DR NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Lindbergh/Morosgo,B,33.82296,-84.36346
191000743,4/10/2019,4/9/2019,2000,4/10/2019,700,612,,,453 PASLEY AVE SE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,East Atlanta,W,33.74149,-84.33733
191000865,4/10/2019,4/9/2019,2330,4/10/2019,1040,601,,,758 PONCE DE LEON AVE NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.77412,-84.36228
191000868,4/10/2019,4/9/2019,2244,4/9/2019,2254,602,,,299 N HIGHLAND AVE NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Inman Park,N,33.76198,-84.35846
191000869,4/10/2019,4/10/2019,930,4/10/2019,1030,209,,,4334 TOWN COMMONS CIR NE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Brookhaven,B,33.87517,-84.35357
191000977,4/10/2019,4/10/2019,850,4/10/2019,1131,313,,,3765 ZIP INDUSTRIAL BLVD SW,Day Watch,29,LARCENY-FROM VEHICLE,640,2305,Blair Villa/Poole Creek,Z,33.65426,-84.39006
191001034,4/10/2019,4/10/2019,1130,4/10/2019,1204,503,,,21 14TH ST NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.7863,-84.38715
191001636,4/10/2019,4/10/2019,1545,4/10/2019,1600,106,,,1335 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,29,LARCENY-FROM VEHICLE,640,2305,,J,33.77179,-84.43173
191001643,4/10/2019,4/10/2019,1618,4/10/2019,1645,202,,,3535 NORTHSIDE PKWY NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Randall Mill,A,33.85087,-84.42902
191001778,4/10/2019,4/10/2019,1610,4/10/2019,1645,401,,,854 OAK ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,West End,T,33.74057,-84.41685
191001963,4/10/2019,4/10/2019,1715,4/10/2019,1755,205,,,2125 NORTHSIDE DR NW @GRANT TENNIS CENTER,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,,C,33.81405,-84.40587
191002160,4/10/2019,4/10/2019,1900,4/10/2019,1918,303,,,585 WELLS ST SW,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Pittsburgh,V,33.74023,-84.40742
191002311,4/10/2019,4/10/2019,1845,4/10/2019,2030,208,,,3232 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Buckhead Forest,B,33.84413,-84.37409
191002498,4/10/2019,4/10/2019,2100,4/10/2019,2237,304,,,609 MARTIN ST SE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Summerhill,V,33.73802,-84.38425
191002610,4/10/2019,4/10/2019,2315,4/10/2019,2316,504,,126,950 MARIETTA ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Marietta Street Artery,E,33.77689,-84.40807
191001206,4/10/2019,4/10/2019,1230,4/10/2019,1250,609,,,1225 CAROLINE ST NE @TARGET - CAROLINE,Day Watch,12,LARCENY-NON VEHICLE,610,2301,Edgewood,O,33.75605,-84.34813
191090998,4/10/2019,4/10/2019,2100,4/10/2019,2145,614,,,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,Day Watch,24,LARCENY-NON VEHICLE,630,2303,Midtown,E,33.77469,-84.36561
191001010,4/10/2019,4/10/2019,1140,4/10/2019,1150,210,,,3393 PEACHTREE RD NE @LENOX MALL,Day Watch,7,LARCENY-NON VEHICLE,630,2303,Lenox,B,33.84676,-84.36212
191010889,4/11/2019,4/11/2019,1000,4/11/2019,1030,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Day Watch,8,LARCENY-NON VEHICLE,630,2303,Lindbergh/Morosgo,B,33.82403,-84.36328
191011455,4/11/2019,4/11/2019,1456,4/11/2019,1600,303,,,226 RALPH D ABERNATHY BLVD SW,Evening Watch,12,LARCENY-NON VEHICLE,630,2303,Mechanicsville,V,33.73675,-84.39489
191011551,4/11/2019,4/11/2019,1106,4/11/2019,1112,207,,,2099 PEACHTREE RD NE,Evening Watch,12,LARCENY-NON VEHICLE,630,2303,,E,33.81196,-84.39139
191012165,4/11/2019,4/11/2019,1810,4/11/2019,1845,602,,,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,Evening Watch,,LARCENY-NON VEHICLE,630,2303,Poncey-Highland,N,33.7734,-84.35467
191120552,4/11/2019,4/10/2019,0,4/22/2019,831,609,120,,1221 CAROLINE ST NE,Day Watch,99,LARCENY-NON VEHICLE,630,2303,Edgewood,O,33.75859,-84.34788
191010717,4/11/2019,4/11/2019,910,4/11/2019,910,301,,,1381 METROPOLITAN PKWY SW,Day Watch,20,BURGLARY-NONRES,532,2203A,Capitol View,X,33.71714,-84.40819
191010397,4/11/2019,4/11/2019,430,4/11/2019,435,505,,,710 PEACHTREE ST NE @HOWELL HOUSE,Morning Watch,26,LARCENY-NON VEHICLE,620,2302,Midtown,E,33.77407,-84.38526
191010085,4/11/2019,4/11/2019,15,4/11/2019,15,605,,,437 MEMORIAL DR SE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74639,-84.37285
191010121,4/11/2019,4/10/2019,2315,4/11/2019,107,606,,,727 WYLIE ST SE,Morning Watch,3,LARCENY-FROM VEHICLE,640,2305,Cabbagetown,N,33.75204,-84.36355
191010195,4/11/2019,4/10/2019,2230,4/11/2019,200,606,,,880 GLENWOOD AVE SE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74058,-84.35903
191010394,4/11/2019,4/10/2019,2330,4/11/2019,420,207,,1709,40 PEACHTREE VALLEY RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,,E,33.81097,-84.39154
191010497,4/11/2019,4/10/2019,1930,4/11/2019,700,505,,,736 PEACHTREE ST NE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77479,-84.38547
191010791,4/11/2019,4/10/2019,1700,4/11/2019,935,601,,,1036 KENTUCKY AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.78465,-84.3533
191011018,4/11/2019,4/10/2019,2230,4/11/2019,1126,207,,,220 26TH ST NW,Day Watch,,LARCENY-FROM VEHICLE,640,2305,Brookwood,E,33.80312,-84.4011
191011022,4/11/2019,4/5/2019,1700,4/11/2019,1125,411,,L11,3200 STONE RD SW,Evening Watch,26,LARCENY-FROM VEHICLE,640,2305,Greenbriar,R,33.6697,-84.49403
191011029,4/11/2019,4/10/2019,1930,4/11/2019,1030,608,,,1254 DRUID PL NE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Candler Park,N,33.76921,-84.34628
191011815,4/11/2019,4/11/2019,1620,4/11/2019,1641,207,,,880 FORREST ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Berkeley Park,D,33.79583,-84.41412
191012125,4/11/2019,4/11/2019,1745,4/11/2019,1826,502,,,250 10TH ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78218,-84.37867
191012176,4/11/2019,4/11/2019,1615,4/11/2019,1900,507,,,335 NELSON ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Castleberry Hill,M,33.75156,-84.39889
191012216,4/11/2019,4/11/2019,1800,4/11/2019,1909,613,,,1544 PIEDMONT AVE NE @ANSLEY MALL,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Piedmont Heights,F,33.79789,-84.37101
191012261,4/11/2019,4/11/2019,1615,4/11/2019,1920,601,,,549 AMSTERDAM AVE NE,Evening Watch,,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.78788,-84.36904
191002606,4/11/2019,4/10/2019,1200,4/11/2019,1200,412,,,3778 LINDAU LA,Day Watch,20,LARCENY-FROM VEHICLE,640,2305,Cascade Green,P,33.71229,-84.50583
191010846,4/11/2019,3/15/2019,800,4/11/2019,1005,308,,,987 STONEWALL DR SE,Day Watch,20,LARCENY-NON VEHICLE,690,2310,Leila Valley,Z,33.69004,-84.35701
191010931,4/11/2019,4/10/2019,1900,4/11/2019,1045,106,,,1400 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,13,LARCENY-NON VEHICLE,690,2399,Bankhead,K,33.77125,-84.43359
191011852,4/11/2019,4/4/2019,1000,4/11/2019,1445,104,,,1130 MARTIN LUTHER KING JR DR,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Just Us,T,33.75375,-84.42471
191012081,4/11/2019,4/11/2019,1530,4/11/2019,1530,211,,,2452 MOROSGO WAY NE,Unknown,,LARCENY-NON VEHICLE,690,2399,Lindbergh/Morosgo,B,33.82295,-84.36559
191012278,4/11/2019,4/9/2018,1500,4/11/2019,1934,302,,,806 HUMPHRIES ST SW,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Pittsburgh,V,33.73298,-84.40538
191010574,4/11/2019,4/10/2019,0,4/11/2019,756,609,,,30 LESLIE ST NE,Day Watch,13,LARCENY-FROM VEHICLE,650,2304,Edgewood,O,33.75425,-84.34364
191011552,4/11/2019,4/11/2019,1400,4/11/2019,1640,609,,,1450 LA FRANCE ST NE,Evening Watch,26,LARCENY-FROM VEHICLE,650,2304,Edgewood,O,33.76066,-84.34017
191010974,4/11/2019,4/11/2019,1020,4/11/2019,1030,211,,,2459 PIEDMONT RD NE,Day Watch,23,LARCENY-NON VEHICLE,670,2308,Lindbergh/Morosgo,B,33.82259,-84.36722
191011768,4/11/2019,4/11/2019,1610,4/11/2019,1627,111,,F-6,195 FAIRBURN RD NW,Evening Watch,20,LARCENY-NON VEHICLE,670,2308,Adamsville,H,33.76126,-84.50433
191010589,4/11/2019,4/11/2019,730,4/11/2019,805,306,,,1631 BREWER BLVD SW,Day Watch,20,AUTO THEFT,710,2404,Sylvan Hills,X,33.71035,-84.41746
191010982,4/11/2019,4/11/2019,100,4/11/2019,1030,302,,1431,765 MCDANIEL ST SW,Day Watch,26,AUTO THEFT,710,2404,Pittsburgh,V,33.73396,-84.40177
191011100,4/11/2019,4/11/2019,1159,4/11/2019,1205,107,,,509 HOLLY ST NW,Day Watch,13,AUTO THEFT,710,2404,Grove Park,J,33.7691,-84.43742
191012104,4/11/2019,4/11/2019,1625,4/11/2019,1900,303,,,555 WHITEHALL ST SW,Evening Watch,18,AUTO THEFT,710,2404,Mechanicsville,V,33.74297,-84.40628
191012604,4/11/2019,4/11/2019,2205,4/11/2019,2210,106,,,336 JOSEPH E LOWERY BLVD NW,Morning Watch,23,AUTO THEFT,710,2404,Bankhead,K,33.76383,-84.41787
191011396,4/11/2019,4/11/2019,1415,4/11/2019,1424,401,,,806 RALPH D ABERNATHY BLVD SW @KRISPY KREME,Day Watch,13,ROBBERY-PEDESTRIAN,341,1206,West End,T,33.73794,-84.41433
191010617,4/11/2019,4/10/2019,2030,4/11/2019,800,211,,3442,508 MAIN ST NE,Unknown,26,AUTO THEFT,730,2434,Lindbergh/Morosgo,B,33.8227,-84.37056
191011358,4/11/2019,4/11/2019,1220,4/11/2019,1400,609,,,60 ROGERS ST NE,Evening Watch,20,AUTO THEFT,720,2424,Kirkwood,O,33.75615,-84.3293
191010344,4/11/2019,4/11/2019,351,4/11/2019,351,505,,,660 PEACHTREE ST NE @FOX THEATER,Morning Watch,99,AGG ASSAULT,430,1315,Midtown,E,33.77262,-84.38504
191012130,4/11/2019,4/11/2019,1835,4/11/2019,1900,108,,,1789 OAKMONT DR NW,Evening Watch,,AGG ASSAULT,430,1315,Dixie Hills,J,33.75903,-84.44556
191010339,4/11/2019,4/11/2019,330,4/11/2019,350,113,,,1217 HIGHTOWER RD NW,Morning Watch,,ROBBERY-RESIDENCE,315,1207,Carey Park,G,33.78852,-84.47006
191010387,4/11/2019,4/11/2019,100,4/11/2019,200,412,,,3830 CAMPBELLTON RD,Morning Watch,13,AGG ASSAULT,410,1314,,P,33.69071,-84.51317
191011303,4/11/2019,4/11/2019,1341,4/11/2019,1341,313,,,984 CONLEY RD SE,Day Watch,20,AGG ASSAULT,410,1314,South River Gardens,Z,33.65002,-84.35705
190970305,4/11/2019,4/7/2019,213,4/11/2019,1600,313,,,984 CONLEY RD SE,Morning Watch,20,AGG ASSAULT,410,1314,South River Gardens,Z,33.65002,-84.35705
191011001,4/11/2019,4/11/2019,200,4/11/2019,1030,210,,N189,2657 LENOX RD NE,Morning Watch,,BURGLARY-RESIDENCE,511,2202,Pine Hills,B,33.82662,-84.35358
191011952,4/11/2019,4/11/2019,800,4/11/2019,1600,606,,,70 MORELAND AVE NE,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Reynoldstown,N,33.75554,-84.34929
190961140,4/11/2019,4/6/2019,0,4/6/2019,1300,407,,,677 PLAINVILLE DR SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Wildwood (NPU-H),H,33.74235,-84.52121
191010106,4/11/2019,4/10/2019,2352,4/11/2019,56,206,,,2955 PEACHTREE RD NE,Morning Watch,99,BURGLARY-NONRES,512,2203,Garden Hills,B,33.83564,-84.38133
191010667,4/11/2019,4/10/2019,1700,4/11/2019,845,407,,,979 SOCIETY CIR SW,Evening Watch,99,BURGLARY-NONRES,512,2203,Mays,H,33.74613,-84.49984
191011499,4/11/2019,4/11/2019,1500,4/11/2019,1514,301,,,1395 METROPOLITAN PKWY SW,Evening Watch,99,AGG ASSAULT,440,1399,Capitol View,X,33.71673,-84.40819
